rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1408109403290465043,,1157,,0,0,'',26,169,1,1,27,False,"[91643423, 15476631187881928, 18392700173810794636L, 5183651084514230731, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403313483040,,1158,,0,0,'',14,171,1,1,29,False,"[4934639023323967781, 16780995046147550085L, 18392421679516155896L, 5183651084514230731, 8443840192705051, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403385415221,,1159,,0,0,'',12,175,1,1,2,False,"[1408109404270000, 4575836360199467321, 4431875352859508736, 13697994800812724818L, 8443840192705096, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403388435956,,1160,,0,0,'',9,176,1,1,0,False,"[347061953409056768, 4575836360199742723, 4431875352859508736, 13697994800812724818L, 8443840192705096, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403395455206,,1161,,0,0,'',31,177,1,1,1,False,"[453200654236719, 2965339330618457135, 1449, 6223693210049314816, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403399367171,,1162,,0,0,'',2,179,1,1,42,False,"[453200815915008, 2965339330618457135, 1449, 6223693210049314816, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403416542786,,1163,,0,0,'',30,180,1,1,24,False,"[94490000, 446732528401854261, 18446463217208157754L, 16234078092522684511L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403421438946,,1164,,0,0,'',26,181,1,1,62,False,"[4693471388065207419, 0, 614180323328, 16234078093841858560L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403873664598,,1165,,0,0,'',28,183,1,1,33,False,"[2378234266376041110, 112012851092670, 18421129928138300148L, 16234265760302170075L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403878608067,,1166,,0,0,'',21,184,1,1,36,False,"[478514852138935512, 102631058, 18380994377880174592L, 16234265760302170075L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403903585556,,1167,,0,0,'',22,185,1,1,35,False,"[472884961670689521, 562956395970627092, 1355583487937020897, 16234265760302170075L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403909507183,,1168,,0,0,'',28,186,1,1,30,False,"[4486692299631325937, 4620806713233317833, 13632583464685113723L, 16234177625498242696L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403914594249,,1169,,0,0,'',20,187,1,1,74,False,"[4570613191405343867, 4471894287253797601, 13632453250954166415L, 16234177625498242696L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403931471039,,1170,,0,0,'',26,188,1,1,27,False,"[92162759, 18227189099344822253L, 18414655282117934980L, 16234177623183327723L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403940507394,,1171,,0,0,'',14,190,1,1,29,False,"[4934641149332779820, 10986832654853157683L, 18414376796423651335L, 16234177623183327723L, 8443840192705159, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109403997695732,,1172,,0,0,'',12,194,1,1,2,False,"[1408109404791000, 4575772077423948609, 4400298800543956992, 13697994800814531658L, 8443840192705096, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109404004530600,,1173,,0,0,'',31,195,1,1,1,False,"[453200654236719, 2969842947425696815, 1465, 26740122787512320, 8443840192705040, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109404008639962,,1174,,0,0,'',2,197,1,1,42,False,"[453201730207744, 2969842947425696815, 1465, 26740122787512320, 8443840192705040, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109404028691858,,1175,,0,0,'',30,198,1,1,24,False,"[94870000, 446732193394405184, 18446463217208157644L, 16004394511578366045L, 8443840192705040, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109404034741544,,1176,,0,0,'',26,199,1,1,62,False,"[4685229801079664803, 0, 614180323328, 16004394512813522944L, 8443840192705040, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109404270801387,,1177,,0,0,'',28,201,1,1,33,False,"[2378234206246499566, 111755153054834, 18423100188550765310L, 16004619373715521534L, 8443840192705040, 6919358643662356524, 6, 107548722740002816, 441915719074521857, 422218911917409885, 6459695826896, 2162010941573468289, 4411289269667188761, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
